Index,Comment
282,sản phẩm dùng tốt bền màu đen sach sẽ
283,"Giá tốt, TIki Now miễn phí luôn. Hài lòng"
284,"Mẫu mã đẹp, hàng chính hảng."
285,"Giá thành hợp lí
Sản phẩm đẹp"
286,"hàng đẹp, giao hàng nhanh  luôn ủng hộ shop"
287,"Bình đẹp, dùng tốt, tiki giao hàng nhanh."
288,"hàng đẹp, chưa thử nên không biết có bền ko nữa."
289,"xài tốt, giao hàng cẩn thận."
290,sản phẩm chất lượng. chưa đầy 2p đã sôi
291,"Sản phẩm Sài tốt, dịch vụ giao hàng nhanh"
292,đun nhanh lawmd
293,Dùng ok
294,"Hàng như quảng cáo, vote 5 sao, ghét cái 50 kí tự, thế không biết, chả lẽ trừ sao"
295,"giao nhanh, xài tiện lợi"
296,Dùng ổn.
297,Xịn - Mịn - Hiệu quả - Giao hành nhanhhhhhhhhh
298,"Giao hàng nhanh , chất lượng như quảng cáo"
299,Su dung okie
300,chưa xài mà nhìn đẹp nên cho 5 sao
301,hàng tốt
302,Mẫu mã đẹp
303,đun êm. ổn. hơi khó mở nắp lúc đầu
304,Hai lòng san phẩm tốt
305,"giao hàng nhanh, ấm sôi rất nhanh ko bị ồn."
306,Hàng giao nhanh chất lượng sản phẩm ok
307,"Hàng chuẩn, dùng tốt"
308,Oki đẹp tôt
309,"hàng ok, đẹp, nên mua"
310,"Dùng rất thích. Chắc chắn, ko bị nóng tay khi rót nước."
311,Hàng đẹp săn được giá rẻ. Ưng ý
312,Đã nhận hàng và thanh toán nhanh gọn.
313,Tot
314,Rất OK mọi người nên mua xài đã lắm
315,"Thẩm mỹ khỏi chê, cầm chắc chắn, nước sơn đẹp, lớp bên trong ấm rất sáng và sạch sẽ."
316,"giao hàng đúng hẹn, sử dụng tốt,nắp  hơi khó mở"
317,"ấm đẹp, nấu nhanh"
318,"sản phẩm ok, giá tốt, ủng hộ tiki"
319,hjj
320,tốt lắm
321,"Bình dày dặn, nhanh sôi, cho 5 sao chất lượng."
322,đóng gói cẩn thận
323,"Chất liệu bền, mẫu mã đẹp, Nhỏ gọn, tiết kiệm điện"
324,Sản phẩm vừa ý giao hàng đúng hẹn
325,"Mẫu mã đẹp, Nhỏ gọn"
326,xai tôt
327,"Mẫu mã đẹp, Nhỏ gọn, tiết kiệm điện"
328,"đóng gói sơ sài, vận chuyển nhanh"
329,"Mình xài đc 1 thời gian rồi, khá là ổn"
330,okkkkkkkkkkkkk
331,Hàng đẹp chính hãng tiki giao nhanh
332,Sản phẩm dùng tốt với tầm giá
333,Ấm tốt. Giao siêu nhanh
334,tuyệt vời
335,"Đóng gói cẩn thận, giao hàng nhanh"
336,đep ttots
337,xài ok lắm
338,"Bình đen nhìn rất đẹp, đun nhanh"
339,giao hàng nhanh sản phẩm khá là oke
340,"Tuy giao hàng chậm nhưng sản phẩm thấy chất lượng. Hài Lòng, sử dụng thấy tốt hơn mong đợi."
341,hàng rất tôt
342,sp tốt đẹp
343,"Bình chắc chắn, dày , đẹp, đun siêu nhanh"
344,Bình đẹp đun nước nhanh sôi tốt
345,"Sản phẩm hàng nhái,không đúng hàng của LockLock"
346,Ấm đun nhanh. Chất lượng 
347,Sản phẩm tốt. Hàng chính hãng
348,"Đóng gói cẩn thận, giao hàng nhanh, sản phẩm tốt"
349,"Tiện lợi, mẫu mã đẹp"
350,Hàng dùng tốt
351,"Tốt, đáng mua."
352,Sản phẩm okeee
353,Hàng xài OK . Giao nhanh . Hài lòng
354,"Sản phẩm tốt, giao hàng nhanh chóng"
355,Tốt.
356,Nấu khá nhanh. Hàng chính hãnh
357,"đúng như hình, nấu cũng ok"
358,giá tốt
359,Hi vọng sử dụng oki nè
360,"ấm đẹp, thanh lịch, đóng gói kỹ"
361,"Sản phẩm đẹp, nhìn sang trọng"
362,"hàng đẹp, giao nhanh, dùng tốt"
363,Hàng chính hãng
364,Dùng tốt.
365,"Sản phẩm rất tốt,hàng giao nhanh,bạn rất nhiệt tình,đóng gói kỹ"
366,Rất tốt.
367,Cực xịn nha )))
368,sp tốt
369,mẫu mã ok.chưa dùng nên ko biết như nào
370,Hài lòng lắm. Cảm ơn shop
371,"hàng dùng ổn, nhưng ấm có vẻ hơi mỏng"
372,"Giao hàng chính hãng, bình đẹp"
373,Chất lượng sản phẩm tốt
374,Ấm rất đẹp ạ
375,Hàng Lock và Lock tốt !
376,Giao hàng nhanh. Thiết kế khá phù hợp.
377,giao hàng nhanh sản phẩm ok
378,Bình dùng tốt
379,hàng ok
380,giao hàng nhanh thân thiện
381,hàng đẹp
382,"hàng đẹp, cách nhiệt, rất đáng tiền"
383,rất đẹp
384,sp tot
385,Xài tốt
386,bình 2 lớp không bị nóng tay ra ngoài như các loại khác.
387,Qua oki
388,"Đun nhanh, ko mùi nhựa"
389,ấm đun nhanh
390,Cực kì hài lòng
391,Shipper tuyệt vời
392,"giao hàng nhanh, sp tốt"
393,nice
394,bình sử dụng ổn. giao hàng chậm
395,rất ok
396,Ok hàng đẹp
397,sản phẩm khá tốt
398,Giao hàng nhanh chóng
399,Đẹp. nắp đậy ko biết bền không.
400,Bình nhìn hiện đại đun nhanh
401,Đẹp. Nhanh sôi
402,Tôt
403,rất ưng ý
404,giao hàng nhanh
405,Chất lượng bình tốt
406,sài quá ok
407,"Chính hãng, hoạt động tốt"
408,hàng đẹp nên mua.
409,Giao hàng nhanh!
410,Rất thích
411,Hàng rất ok
412,"Mua hai chiếc và vẫn dùng tốt, ko bị rỉ sét"
413,rất tốt
414,hàng ok nha mn
415,"bình siêu đẹp, xài tốt"
416,Chat luong
417,Bình đun nhanh
418,Xịn sò
419,Tốt ạ
420,"Đẹp, giá ok"
421,Luôn tin tưởng locklock
422,tiện dụng và đẹp
423,"bình đẹp , ko có j để review"
424,Sp đẹp
425,tot.
426,"Ấm đun 2 lớp cách nhiệt mà nóng bà cố luôn, chẳng những ko cách nhiệt mà cũng ko giữ nóng, nấu nước sôi để 2 giờ sau nguội. Ấm lock n lock ko biết có phải hàng chính hãng hay hàng giả, mà lỡ mua rôi hy vọng dùng bền cũng được chứ ko thì phí tiền. À mà ấm này nh 2 năm phati ko shop ?"
427,"Sp đẹp, tốt"
428,Bình nhìn bắt mắt. Đun nước tốc độ ổn. Không quá ồn.
429,"Giao hàng chậm chưa từng thấy, một sao"
430,Đẹp rẻ
431,"Bình tốt, chất lượng."
432,Giảm giá
433,"sp đẹp, đóng gói cẩn thận, giao hàng nhanh hơn dự kiến"
434,Giao đúng hẹn. Dùng tốt
435,"Đẹp chắc chắn, thiết kế đơn giản  nắp mở  tay."
436,Dùng rất tốt
437,"giao hàng đúng hẹn
hàng xài tốt"
438,sản phẩm chính hãng
439,"Đẹp, sản phẩm cầm chắc tay. Nên mua"
440,oki
441,hai long vơi san phâm đươc giao
442,cảm ơn Tiki
443,"Siêu đẹp luôn, cảm ơn tiki nhaaaaa"
444,ok nhe
445,Xài tốt!!
446,Giá tốt. Giao nhanh
447,giao hang rat nhanh . đóng gói cẩn thận
448,Ngon bổ rẻ rất hài lòng
449,Ngon dùng đồ ll vẫn ngon
450,"giao hàng nhanh, đúng mẫu mã"
451,Sản phẩm như mô tả
452,Hàng giao tới được
453,Hàng chính hãng đóng gói cẩn thận
454,"Bình đẹp, dùng tốt"
455,"Đẹp. Mới
Hài lòng"
456,"Ấm đẹp
Không cách nhiệt, nắp khó mở, nút bật nấu khá lỏng
Mới nấu lần đầu đã hơi cháy vàng dưới đáy

Ship nhanh, chất lượng như vậy cũng hợp lý với giá tiền. Nhưng đồ lock lock mà dỏm như vậy mình cũng ko ưng lắm "
457,chuyển hàng nhanh xài tốt
458,Hàng tốt lắm nha
459,Sài tốt
460,mau sôi
461,sp khá ok
462,Sản phẩm dùng ổn
463,"hàng giao bị móp thùng, bình thì bể tay cầm, miếng thì móp -- ko nên mua, tiki đã đồng ý nhận lại nhưng chưa thấy ai đến lấy"
464,rất ưng
465,rât tôt
466,"Bảo hành sản phẩm thế nào ạ, mình mới sử dụng được chừng 1 tháng, mà nhựa phích cắm đã bị chảy, chui cắm rất là nóng, mặc dù nấu xong đã rút ra, nhưng nhựa phích ngày càng bị chảy nhiều, mỗi lần nấu là bị chảy thêm nhựa."
467,"Bình đun nước sôi rất nhanh. Mình nhận hàng và kiểm tra thử, đun tầm 700ml nước trong vòng khoảng 5' đã sôi. Bình thiết kế đẹp. Sản phẩm báo giao ngày 12102020 nhưng ngày 1110 mình đã nhận được rồi. Hộp có hơi móp, chắc trong quá trình vận chuyển có nhiều hàng hóa nặng khác. Phần đế (kèm dây điện) hơi lỏng kể cả khi đã lắp bình vào. Mình đã từng mua sản phẩm này thì thấy đế và bình khít nhau, nên khi thấy như vậy không biết có ổn không. Tiki không có chức năng upload video nên mình không up lên được."
468,"Sản phẩm ko sáng đèn, lúc nhận hàng thấy hộp bị móp, vui lòng đổi lại mới ,"
469,"K hiểu chế độ bảo hành lắm ???
Giao hàng nhanh
Nhưng bền hay k thì k biết
Điểm trừ là giao trời mưa nên hộp bị ướt
Cũng k thấy quấn chống sốc trong quá trình vận chuyển quá ẩu tả khi vỏ là nhựa
Thực sự nhận thùng hàng xong đúng nãn ?"
470,Rao bán có tặng quà là hộp hấp lò vi sóng khi khách mua thì ko có. Qc 
471,"Sau 1 thời gian sử dụng thì bản thân thấy ổn, nấu nhanh trong khoảng 5p đổ lại, giữ ấm được vài tiếng sau đó. Khuyết điểm duy nhất của ấm cũng như các review khác trong danh sách đã nói, nắp mở cứng và hơi khó khăn, ban đầu mới mua về mình mở cũng rất sợ gãy bản lề, phải nhẹ nhàng"
472,"Hàng đóng gói cẩn thận, nhiều lớp bọc, vỏ hộp không móp méo nhưng một mảng nắp bình đã bị vỡ khi mở hộp. Có thể hàng đã bị vỡ trước khi đóng gói."
473,"Tiki ship hàng nhanh. Brand LocknLock hàng chất lượng. Tiếng ồn khi nấu nước không đáng kể, nước sôi nhanh. Có điều nắp hơi cứng, mở lên mở xuống hơi cực, trừ 1 sao. Với mức giá 350k thì thiết kế này đẹp. Nói chung hài lòng!"
474,"Đóng gói ẩu, khi nhân hàng thùng bị móp và ấm đun bị trầy như hình"
475,"Đã dùng bình được 1 ngày. Sử dụng thấy bình ổn, khi đun hơi ồn. Mua với mức giá sales còn 344k thì thấy chất lượng tương xứng.

Điểm trừ duy nhất là cách đóng gói của Tiki. Hàng điện gia dụng dễ vỡ mà chỉ bọc một lớp màng nhựa, giao về tỉnh lúc nhận hàng nhìn vỏ thùng móp méo mà đánh lô tô trong bụng. May là bình không bị ảnh hưởng."
476,"Bình siêu tốc này mình mua bị hở ở miệng bình (Giữa phần nhựa và phần inox ở miệng bình không khít). Nắp bình cũng mở ko được. 

Có lẽ đây là cái bình bị lỗi, mà bình lỗi thì không nên giao cho khách ạ.

Mình không hài lòng nhé. Mong Tiki Trading đổi lại cái khác đúng tốt, hoặc hoàn tiền giúp mình ạ."
477,"Sản phẩm sử dụng ok nha, có điều khâu đóng gói vs vận chuyển k hiểu luôn á. Đóng gói thì zầy nha mọi người, kiểu ừ thì cũng có nhưng có như k vậy thôi đó ?.
Xong đến má shipper GHN, k hiểu t làm gì luôn á mà cái giọng nghe khó chịu vl . Xong t ủi ào xuống nhận hàng cái nhìn mặt kiểu hờn giẫn qq gì trong cuộc đời t cũng k hiểu, mà cầm cái thùng hàng bằng 1 tay giống kiểu phục vụ cf lúc cầm cái mâm ấy :) t k hiểu ?"
478,Thiếu linh kiện (không có chốt của nắp đậy)
479,"Mình mới sử dụng được 2 tháng, thì bình đun đã hư, chập điện, bay mùi khét nhựa, mình đang liên hệ để được bảo hành nhưng ko biết được ko "
480,"Đơn hàng bể nắp như đã được mở ra trước đó, tin tưởng đặt hàng ở tiki trading nhưng lần này quá thất vọng."
481,"Tạm được, chưa thật sự hài lòng vì bình mỏng manh."
482,"Hàng y hình, vận chuyển nhanh, mỗi tội hộp người móp méo may là ko ảnh hưởng tới chất lượng. Đã dùng thử thấy Ok. Sẽ tiếp tục ủng hộ!"
483,"Hàng mới mua xài dc lần đầu, 7 ngày sau mang ra nấu lại đã có dấu hiệu gỉ sét. Bận bịu ko có thời gian xài liên tục, giờ quá hạn đổi trả rồi chỉ có thể bảo hành. Thương hiệu lớn mà hàng ko hề chất lượng 1 xíu nào. Bình 100k còn xài dc mấy tháng mới có dấu hiệu gỉ sét. Đề nghị tiki liên hệ bảo hành"
484,"Bác nào định mua thì chú ý cái nắp khá khó mở, ko thuận tay, ko có nút bấm cho nắp tự bật lên như hầu hết các ấm siêu tốc khác. Chắc chắn sẽ có ng mắm môi mắm lợi kéo cái nắp lên là sẽ gãy cái lẫy cho mà xem."
485,"Mới nhận được hàng hôm nay nên mình nấu nước để  ấm, nhưng điện không vào. Mình muốn đc hỗ trợ đổi trả hàng ngay, mong Tiki sớm hỗ trợ."
486,"Ngoại hình tương đối đẹp, hầu hết là ok, duy chỉ có cách mở nắp thấy khá khó và có thể nguy hiểm khi mở lúc nóng"
487,"Mua hàng xong, bị lỗi không biết phản hồi với chủ shop như thế nào. Hàng giao tới bị gãy và bể 1 phần nắp. Cần hỗ trợ để được đổi lại sản phẩm khác"
488,"tiki cho hỏi mình đặt mua 2 bình đun này hôm 11.11, có ghi nếu mua trên 500k đc tặng bình nước. hôm nay nhận hàng chỉ có 2 bình đun không có bình nước là sao ạ?"
489,Sản phẩm bị bể hoàn toàn phần đầu mặt dù đã mua gói bảo hiểm cho sản phẩm!!!!!!!
490,quá tệ.thùng đóng ngoài thì móp méo.sản phẩm thì bị móp cái miệng như hình...không ưng ý chút nào. yêu cầu đổi lại bình mới hoàn toàn
491,"Tiki làm ăn ẩu tả, hàng hư hỏng bể nát vẫn giao kho khách. Sản phẩm quá tệ"
492,Khi mở hàng ra bị vỡ thì đuổi như thế nào?
493,"Vừa lấy hàng xong, nút nhấn trên nắp ấm bị lỗi, không sử dụng để mở nắp được"
494,mới nấu lần đầu thấy đóm vàng ở đáy. Full bình sôi 6p30s
495,"Màu đen khá sang, bề ngoài nhựa an toàn khi sử dụng, nói chung thiết kế khá ổn. tuy nhiên phần nắp mở ra hơi bất tiện, dùng lâu sợ nhanh hỏng"
496,"Giao bình lỗi nắp, nắp bị lệch ko kín miệng bình"
497,"đế mỏng manh quá, giá mắc hơn bình đun siêu tốc sunhouse nhưng đế mỏng nhìn ko chắc chắn như sunhouse, chỉ được màu đen đẹp thôi.ko bit cái nào bền hơn phải qua 1 thời gian xài thử."
498,Sản phẩm trầy rất nhiều dù mới nhận. Sản phẩm mình bị lỗi nắp lỏng. Đổ nước bung nắm làm xém phỏng. Yêu cầu đổi sản phẩm khác
499,"Tôi mua ấm lock  lock nhưng lại giao electric là sao vì tồi đi công tác người nhà nhận, vui lòng đổi lại sp đúng cho tôi"
500,"Binh  đun  nươc  trung quốc , sp ghi ra cho khach  lưa  chon , sao lai  ghi han  quôc đê  khach  mua lâm  . Ban  hang  online  phai  thât  tha sp nhe ."
501,"Chào shop
Mình vừa nhận sản phẩm thì mở ra bên trong đã bị bể ngay phần tay cầm của bình nước
Mong hồi âm sớm từ shop"
502,Bình bị lỗi như này mà mình ko biết liên hệ với shop như thế nào để đổi ạ
503,"Mình mua sản phản xài đc 2 tháng, cảm nhận quá tệ cho 1 thương hiệu lớn, đun nước khoảng 70-80 lượng nước của bình lúc nuốc sôi là bị trào nước, có thể ướt với mặt tiếp xúc điện rất nguy hiểm. Dung tích chỉ có 1.7L để xài an toàn thì đun tầm 1L, với tầm giá sản phẩm thì chọn sản phẩm khác tốt hơn. Quá thất vọng với bình đun LL."
504,"mua hàng tiki rất nhiều, nhưng lần này mình thất vọng thật sự, hàng vậy thì dùng đc chứ"
505,"Hàng ko cho ktra ngĩ có 399k ko đáng j mà khui ra bể như vậy,tiki coi làm dùm bên bán hàng làm ăn như vậy đó!"
506,"Bình hỏng nhưng khi gọi lên tiki thì nhận được trả lời phải tự mang bình lên trung tâm bảo hành của lock lock. Sau nhiều cuộc điện thoại thì nhân viên tiki mới đến thu bình và chuyển đến trung tâm bảo hành. Đã hơn 21 ngày theo như thông báo ban đầu nhưng không thấy tiki hay lock lock liên hệ. Gọi  hỏi thì chỉ nhận được những câu trả lời cho qua. Rất bực mình với chất lượng sản phẩm, thái độ chăm sóc khách hàng và cách làm việc của Tiki trong suốt quá trình này. Châts lượng bình không như mong đợi"
507,"Sản phẩm cứng cáp
Mặt trong toàn bộ bằng inox và không có thanh truyền nhiệt nên nhìn rất sạch đẹp mình khá hài lòng với nội thất và mặt ngoài như có lớp nhũ nhìn cũng khá sang trọng
Duy chỉ có phần nắp không có nút bật mở nên phải dùng lực hơi không tiện lắm"
508,"Giao hàng chậm, lại bị vỡ hỏng mất cái lắp.
Mua hàng của tiki mà thất vọng quá :("
509,"Lần đầu sử dụng cảm thấy ổn. Chỉ có điều chất liệu nhựa làm nắp nhìn không đc đẹp, nhìn như loại nhựa rẻ tiền"
510,"Thấy nhiều review không tốt lắm nhưng mà thấy sale nên mua, bên ngoài thì nhiều vết trầy xướt, ấm mới nhận buổi trưa, sài được khoảng 4 5 lần thì có dấu hiệu của oxy hoá như hình."
511,Nói chung cũng được. Giao hàng tận nơi
512,Cần tiki liên hệ để bảo hành sản phẩm.hiện bình ko vào điện để nấu
513,Nhận hàng đẹp nhưng nấu lần thứ 2 thôi đáy bình đã nổi màu như ảnh.
514,Miệng vòi nước chảy bị méo một chút (tầm 5mm) không biết do gì. Rất may không bị xước và nhìn xa không rõ. Không muốn đổi lại vì mất thời gian. Thiết kế khi mở ấm không tiện khó mở.
515,"Lớp nhựa bên ngoài nhìn không dc đẹp, tạm chấp nhận, nấu nước sôi không bị ồn như ấm cũ, sử dụng một thời gian mới đanh giá chính xác"
516,Sản phẩm rất đẹp. Hiện tại tôi chưa nhận được sản phẩm bình nước đi kèm
517,"Đun nhanh, dung tích lớn, mỗi tội là cái nắp hơi bất tiện trong việc mở sau khi đun sôi"
518,"Mình mua về 2 bình.
Một bình có đế cắm dây, một bình không có đế.
Các bạn xem có xử lý giúp mình được không?
Mình chủ quan ưu tiên mua Tikinow nên chỉ mở 1 cái. Còn một cái đến giờ cần dùng mở ra chả thấy đế cấp điện đâu cả."
519,"Ấm giao bị móp phần lõi phía trong dù bên ngoài ko có dấu hiệu gì
Do cần dùng gấp nên không muốn trả lại hàng nữa"
520,"Sp nhận được bị bể nắp, ko đóng mở được. Đề nghị đổi trả"
521,"Vừa đun lần đầu để khử khuẩn thì phát hiện nắp bị nứt 
Đánh giá 2 sao vì anh shipper nhiệt tình dễ thương thôi."
522,"Tạm ổn. Nắp nhựa hơi xấu, lẫy gài nắp cũng bằng nhựa. Không dùng lẫy mở mà dùng tay kéo mạnh ra để mở nắp tạo cảm giác không an toàn. Tay cầm phía trên vẫn có cảm giác nóng."
523,"Sản phẩm không tốt, bị lỗi ở miệng nắp, nắp bị hỡ. Đề nghị đổi trả sản phẩm."
524,"Bình bị chảy nước do lớp kim loại và nhựa dễ bị hở sau thời gian sử dụng. Nước sẽ chảy vào giữ 2 lớp này rồi chảy ra ngoài.
Mình rất thích sử dụng hàng xủa Lock  Lock, rieng sản phẩm này cần xem lại!"
525,"Bình nhẹ. Nhìn k xịn như ảnh. Mình mua được giảm giá nên thấy ok với mức giá 300k. 
Mình đánh giá k đáng tiền ở mức 700k"
526,"giao hàng lâu, đóng gói ổn, chưa biết độ bền ra sao nhưng xài thấy đun 1.7 lít trong 5 phút, tiếng kêu to trong lúc đun"
527,Đế ấm bị nứt đợi shop liên hệ với mình
528,shop ơi shop giao hàng có kiểm tra ko vậy ạ????
529,Có vệt ố không rõ nguyên nhân
530,"nhìn ấm thì khá là đẹp nhưng mình dùng được chưa được 2 tuần thì bị gãy mấy cái chốt ở nắp mở bình, nhưng vẫn xài tốt."
531,"Đóng gói làm mình thất vọng quá
Những lần truoc mua hàng dc đóng gói rất cẩn thận"
532,sản phẩm bị vỡ. chắc do vận chuyển
533,"Đóng gói cẩu thả, hàng giao về bị bể"
534,"Bình bị nứt bể, yêu cầu bên bán đổi trả hàng."
535,"Ngày 212023 mua. Nay là 4623 đã không còn hoạt động, phải mang đi bảo hành."
536,cũng bình thường thôi nhưng nhìn cái made in china làm mình k ưng cho lắm
537,"Đun sôi nhanh, giống như giới thiệu, oke"
538,"Hài lòng
Sản phẩm đẹp mắt- sôi nhanh. Nhẹ
Cảm giác lớp inox bên trong hơi nhẹ. 
Mới dùng ko biết bền không. Thanks tiki giao hàng rất nhanh . Mua giá 374k."
539,đóng góp hàng móp méo. may không vỡ. ấm nhanh sôi. phần nhựa ngoài mỏng quá  không chắc chắn
540,Nắp ấm khó mở rất dễ bị gẫy trong quá trình sử dụng
541,"sp đóng gói cẩn thận, bình đun tiếng hơi ồn,, phần nắp nhựa hơi khó mở, độ bền thì chờ thời gian sử dụng mới biết được"
542,"Bình đẹp nhưng có 1 nhược điểm ko có nút mở nắp, phải kéo nắp ngược lên"
543,Không thấy ly như trong hình.
544,Giao hàng nhanh. Nhìn chắc chắn tiếng kêu hơi to
545,mình vừa nhận hàng đã vỡ nắp gửi tiki xem giúp để đổi lại giúp mình nhé
546,K được tốt lắm. Rót nước bị tràn ra hai bên mép dễ bị phỏng
547,Thiết kế lỗ thoát nước không khoa học. Lúc mang nước nóng mà nghiêng tay nước theo lỗ thoát nước phía trên chảy ra tay cầm. Mua về 1 tuần bị bỏng tay 2 lần.  Đã tiễn em nó ra thùng rác.
548,"Hàng đúng mô tả, nhưng phần nắp hơi khó mở và phần đế bình có vẻ hơi chông chênh"
549,"Bình rất đẹp chưa đun nước nên chưa nhận xét được :)
Tiki vui lòng xuất hóa đơn VAT gửi về email .
Cám ơn nhiều!"
550,"Giao hàng quá chậm trễ, đóng hàng thì sơ Sài
Hàng giao ko thấy gọi mà báo trên app là giao hàng lần 1 ko thành công
Hơi thất vọng về phục vụ bên tiki"
551,bình đẹp chắc chắn tuy nhiên nắp bình mở phải dùng 2 tay còn lại ok
552,Sao trong hình có ghi được tặng nồi hấp lò vi sóng mà không thấy tặng vậy shop
553,Tại sao có quà tặng mà cuối cùng khi hàng đến nơi lại không có vậy Tiki?
554,"Sử dụng tốt, bình đẹp, hơi ồn chút"
555,"Mẫu đẹp, sang chảnh, đóng gói cẩn thận! Chất lượng thì chưa  "
556,"đã nhận bình, bình đẹp, xài tốt nhung không thấy quà tặng theo kèm???"
557,"Sản phẩm chất lượng không tốt, thiết kế lỗi."
558,hàng đóng gói k cẩn thận bị bể nắp ấm. không hài lòng
559,"Nắp sản phẩm mở ra ko thuận tiện lắm, phải lấy tay mà bật ra. Chứ ko có lò xo, nút bấm gì để tự mở"
560,"Giao hàng nhanh, chất lượng tốt"
561,tệ quá. bị sét rồi mới dùng thôi
562,Nắp không thiết kế nút bấm nên phải cẩn thận khi mở.
563,"Ok nhìn đẹp nhưng mới dùng không biết bền không, có điều đun không nhanh lắm"
564,Chưa thấy tiki trading xuất hóa đơn bán hàng. Vui lòng liên hệ để xuất hóa đơn qua email đã đăng ký
565,Hàng đóng gói ok . Chất lượng chưa sd nên chưa biết
566,Chất lượng ấm tốt. Chỉ khó chịu cái nắp ấp phải giật mạnh mới ra. Chứ ko phải bấm vào rồi kéo nhẹ
567,"Không có nút mở nắp, khó mở"
568,Bình chất liệu tốt bên trong lòng bình bằng inox nên an tâm sử dụng. Điểm trừ duy nhất là nắp bình hơi khó mở mỗi lần lấy nước vào.Nhưng nhìn chung vẫn là sp tốt.
569,"Đun sôi nhanh tiếng nhỏ, nhìn đẹp bền thì chưa biết thế nào"
570,Làm ăn như qq. Đặt hơn 2 tháng mới giao. Huỷ ko cho huỷ. Đặt mua thêm  giờ lain hàng về. Cạch tiki nhé
571,hộp giao bị móp do bên vận chuyển nên cho 4
572,"sp bị hư hỏng bể vỡ
sp không có nút mở nắp"
573,miếng inox ở đầu rót nước bị cong vênh
574,sao trên hình có tặng quà mà giao hàng ko có quà
575,bị lỗi đèn có được đổi lại không ạ?
576,"Bình đẹp, tuy nhiên nắp bình độ hoàn thiện chưa tốt nắm  khi nước sôi phần tay cầm chỗ công tắc khá nóng."
577,"Bình nước cao, chân nhỏ khi đặt lên đế nấu bị lắc có vẻ rủi ro nên không yên tâm lắm"
578,"Không có chốt khóa, nếu sơ sảy rất dễ bị bỏng"
579,"Đun nhanh, chất lượng phải dùng thêm thời gian."
580,Hàng locklock thì ok nhưng tiếng kêu khi nấu hơi to xíu. Giảm 1 vì tiếng kêu còn 4
581,Bị lỗi bên trong ấm ạ đun ạ
582,"Mẫu mã giống hệt cái sunhouse nhà mình đang dùng, chỉ cái là khác tên, chắc cùng một chỗ gia công, đun cũng chậm thế ?"
583,ko thấy quà tặng kèm như quảng cáo!!!
584,ko thấy bình đựng nước khuyến mại đi kèm
585,Mua hôm nay vừa được giảm giá và có quà tặng bình nước nhưng không thấy quà tặng đâu cả !!!
586,"Sản phẩm đẹp, màu sắc sang trọng như hình nhưng có vẻ như nắp khóa của sp mình nhận bị hư, muốn mở phải kéo mạnh nắp lên, không hài lòng lắm :("
587,"Mẫu mã đẹp, đun sôi nhanh"
588,Hàng giao bị vỡ k thể sử dụng
589,cần đổi hàng vi hàng bị móp
590,"Giao hàng nhanh, mẫu mã đẹp. Nắp mở hơi khó."
591,"thấy đế cắm điện hàng hơi mỏng mảnh,không dày chắc hi vọng là dùng ok"
592,Sao ko thấy tặng hộp nhựa như đã đăng ạ???
593,"mở hơi khó, còn lại ok"
594,"Ấm ok, bị cấn cái miệng ấm."
595,"Xài ổn, nhưng cứ 2 năm là bị hư cái nút bấm."
596,Không khác sản phẩm của Asanzo 1 tí nào. chỉ khác đúng tên thương hiệu. nhưng giá cao gấp đôi!
597,"Vừa nhận hàng ngày 1932021. Sau lần đun nước đầu tiên đã bị sét rồi, mình quá thất vọng về sản phẩm này"
598,Giao thùng rách. Hi vọng bình đun ổn.
599,giao hàng nhanh nhưng ko thấy có hàng khuyến mãi kèm theo.
600,"Bình đun hơi ồn, mới sử dụng lần đầu nên chưa kiểm chứng được chất lượng"
601,"Nắp sp đậy ko ổn lắm, còn lại nấu nhanh"
602,"Dù đã giử đánh giá là thiếu phiếu bảo hành, nhưng tiki ko giải quyết"
603,Chưa dùng. Vỏ trơn chứ không phải vỏ nhám.
604,Đóng gói sản phẩm không kỹ.
605,"Tạm, ko gì nổi bật ngoài cái tên thương hiệu LL"
606,"Nắp bình khó mở, không thuận tiện khi sử dụng."
607,giá cả hợp lý
608,mới mua về đã có vết cháy phía trong ấm
609,gỡ nắp trên hơi cứng.caamf nắp lôi mạnh mới lên
610,Bình bị nứt ơ cạnh nhưng lúc nhận ko để ý . Nói chung vẫn sd bình thường
611,"Bình hơi mỏng manh, thành bình khi nước sôi không bị nóng gây bỏng"
612,khá ổn
613,mở nắp hơi khó k như ý cân nhắc khi mua
614,Cầm không được chắc chắn lắm
615,"Luôn tin tưởng và sử dụng hàng locknlock, nhưng lần này thì phải xem lại, nắp bật thủ công quá bất tiện, bình đun kêu to"
616,"Đúng hàng, giao nhanh, hàng chất lượng"
617,"2 tháng hàng mới đến tay, khiếu nại vòng vòng các kiểu."
618,hàng có giao đâu mà thành công. làm ăn gì kì cuc vậy
619,Chưa sd chưa biết sp êm k..nhưng mẫu mã nhìn cũng ổn
620,"Bình rất mau hư.
Mới sử dụng chưa được bao lâu đã ko vô điện nữa."
621,"dùng đun nước nhanh, chất lượng tốt"
622,Sp chắc chắn
623,Hinh nhìn đẹp. Nhưng ko phai hàng chính hãng của locklock
624,Nhìn sản phẩm khá tốt. Chưa xài nên cho 4 sao
625,"giao hàng quá chậm, gần 2 tháng mới nhận dc hàng"
