Index,Comment
382,"Vận chuyển sách hay vận chuyển một đống rác cho khách hàng vậy, Tiki? 
Mình rất hay đặt mua sách trên Tiki vì tin tưởng vào chất lượng đóng gói và giao hàng bên đây. Bản thân mình cũng không quan trọng nhiều đến bìa cuốn sách ra sao, nhưng mình xót sách vì nó không được bảo vệ cẩn thận cho đến khi mình được cầm vào nó. 
Lần đầu tiên mình đánh giá 1 sao vì dịch vụ đóng gói - vận chuyển bên Tiki và cũng mong đây sẽ là lần cuối cùng."
383,"1. Về hình thức sách: Tiki giao hàng chuẩn, tuy không có bookcare, mở hộp sách đẹp nguyên vẹn. chất giấy mềm min, in sắc nét.
2. Nội dung: mình nhận xét khi đã đọc đến trang 94, thì hơi bỡ ngỡ, có thể do tiêu đề sách ""Rèn luyện tư duy phản biện"" nên mình xu hướng nghĩ là sách đưa ra các phương pháp. Tuy nhiên sách tập trung vào gốc rễ vấn đề tư duy phản biện, phân tích từ cấu trúc não bộ - thói quen, tư tuy, nhận thức. Ban đầu đọc hơi khó thấm, đọc vài lần khả năng thẩm thấu được. Túm lại là cũng đáng để dành thời gian đọc. gét gô tiếp tục đọc nào."
384,"Mình là fan cứng của Tiki trong nhiều năm qua. Lúc nhận cuốn này thì mình khá thất vọng, bìa sách bị trầy và dơ, gáy sách bị tróc giống như sách cũ."
385,"- Điểm hay: cung cấp một số kiến thức cơ bản và ví dụ về nhưng loại nguỵ biện trong logic khi tranh luận, một số điểm sai lệch hoặc thiên kiến nhân thức trong cách tư duy của não, những yếu tố mình nên tránh trong quá trình tư duy bản biện
- Điểm chưa hay: điểm chưa hay thì quá nhiều, mình đọc mà ngủ mấy lần vì nó không giúp mình liên kết dễ dàng với công việc và cuốc sống hiện tại để áp dụng, mình liệt kê một số:
- Như kiểu sách viết cho người học về tâm lý nghiên cứu thêm, không thực dụng
- Câu chuyện trong sách không được dẫn dắt trình bày theo như bìa sách đã nêu mà tuỳ người đọc rút ra và áp dụng thế nào: giải quyết vấn đề một cách hệ thống, kỹ năng ra quyết định hiệu quả là ko hề có
- Ví dụ thường thiên về chính trị, không liên kết nhiều đến những gì gần gũi và phổ biến để người đọc hiểu rõ lý thuyết hơn và liên tưởng dễ hơn
- Nói quá nhiều về thuyết âm mưu
- Không đưa ra được thông số những loại nguỵ biện nào chiếm tỉ lệ bao nhiêu và phổ biến đến mức nào và thường gặp ở môi trường nào, đại khái là vậy
- Ko chỉ ra được cách vận dụng tư duy phản biện từng bước thế nào để thay đổi cách tư duy hiện tại bằng những thói quen hằng ngày hoặc những việc nhỏ
- Nói chung mất thời gian đọc mà giá trị thu lại không nhiều"
386,"Tiki trading ?
Giao sách không seal, đã vậy còn cũ và rách
có dấu hiệu bị gấp nhiều trang"
387,"sách rớt nhiều trang ra ngoài , yêu cầu đổi lại cuốn mới . còn không từ nay chia tay với Tiki ."
388,"Giao hàng nhanh, nhưng hơi thất vọng vì không bọc sách làm sách bị xước và nhìn khá cũ, bên trong sách lại còn bị bẩn nữa."
389,Thật sự thì cuốn này không đi sâu vào chủ đề tư duy phản biện mà nó đơn thuần chỉ là những khái niệm cơ bản cũng như những bước nền tảng để ta bắt đầu tìm hiểu nó sẽ về kỹ năng nhiều hơn là tư duy
390,"khi đặt mua cuốn sách này mình rất trông chờ đó là một tựa sách hay và đột phá, đặc biệt khi đầu sách nhận đc nhiều review tốt. tuy nhiên cá nhân mình sau khi đọc thì khá thất vọng, nếu nói về các phân tích khoa học  thì trong quyển sách này chưa sâu, cách diễn giải của các phần cũng khá rời rạc. trong mỗi chương không có trọng điểm đọng lại sau khi đọc, đặc biệt giọng văn thực sự chưa thoát đc ý ( có thể tác giả là một nhà quản lý IT chuyển sang làm nhà văn), các ví dụ đưa ra cũng ko ấn tượng và dễ nhớ. nói chung là một tựa sách chưa tới."
391,"mình mua 2 cuốn nhưng 1 cuốn đã bị rớt tờ ra như thế này rồi
Thất vọng thật"
392,"Giao hàng nhanh, sách cũng hay"
393,Cuốn này mình mua rõ  cắt sách méo rõ luôn tin tưởng tiki mà nhận sách v thì cũng chừa sách  giá này còn hơi chua
394,"Đóng gói quá sơ sài, tại sao khách hàng mua gói bookcare ? Vì họ muốn sách của họ nguyên vẹn nhất có thể"
395,"Sách bị móp méo , nhìn như sách cũ vậy , còn bị xước và đóng 1 lớp bụi luôn :((( lần đầu mua ở tiki mà thất vọng quá"
396,Shipper quăng hàng của khách khiến dễ có nguy cơ bị hỏng. Shipper không gọi báo khách trước khi giao hàng
397,"nội dung thì có vấn đề gì chỉ là phần câu hỏi cho người đọc để phần giấy nhiều quá, sách đã mỏng rồi còn toàn giấy trắng tính nội dung chả bao nhiêu."
398,"Tiki giao hàng nhanh
Với cá nhân mình thì nội dung sách hơi khó hiểu. Chắc phải đọc 2-3 lần mới ngấm được"
399,Mép sách có hấu hiệu gãy như trong ảnh. Mong lần sau nhà sách lưu ý giúp mình. Mình cảm ơn. 
400,"Đóng gói sản phẩm sơ sài
Sách để trần không có vật để giữ phẳng cố định các góc sách
Thật sự thật vọng về điều này"
401,"Lý thuyết quá nhiều. Đọc mãi ko thấy nội dung cần tìm. 2 chương đầu mình đọc cứ nghĩ vẫn đang mở đầu cơ.
13 trang mở đầu. 6 chương mỗi chương 6 - 8 trang dành để note. tổng 190 trang."
402,"giao hàng nhanh nhưng đóng gói quá sơ xài, lấy hàng về chưa khui mà cuốn sách xém rơi ra hộp, hộp thì nát tươm, đề nghị tiki nên chú tâm đến khâu đóng gói."
403,"Nhân viên giao hàng không vui vẻ, không nhiệt tình khi giao hàng."
404,"giao hàng nhanh, sách ko đc bọc kỹ nên bị trầy nhẹ và nhăn ở bìa sách"
405,sách hơi dơ và khá cũ. Giao hàng nhanh
406,"Nội dung tạm được, phần chỗ trống chừa nhiều quá lười ghi, Tiki giao hàng nhanh, được giảm 50 lun á"
407,Nói thật đóng gói không nổi một lớp chống xốp hay gì khác ! Để mưa ướt hết sách. Sách dơ rách. Không hiểu nổi ???
408,"Lần đầu mua ở tiki mà gặp mấy cái mã này. Mất thẩm mỹ, khó lột, keo dính vào rách phần bìa truyện. Muốn dán thì làm ơn đóng seal rồi làm gì làm, cuốn nào cũng vậy nhìn rất chán"
409,"Sách giống như sách cũ, bìa bị đôi chỗ cảm giác như vết xước"
410,giao nhanh nhưng mà sách mình nhận thì không có bọc và trầy xước khá nhiều.
411,"Giao hàng nhanh, sách tuy được bỏ trong hộp giấy nhưng bị xước nhiều ở mặt sau. Nội dung bình thường, có nhiều phần ghi lại từ các sách khác"
412,"Sản phẩm không được bọc kĩ, dính bụi, vết bẩn, bìa sách nhăn ít chỗ"
413,"Sách khá đẹp và gọn, tuy nhiên bìa trầy hơi nhiều, như sách để chất đống lâu ngày vậy. Thấy phản hồi sách cũ hơi nhiều, nên gỡ ra xem thử, tạm chất nhận được.
Tiki bao gói khá là đẹp, giao hàng rất nhanh."
414,"Gói sách ko cẩn thận, nhận đc sách bị nhăn, xước bìa, bụi bẩn"
415,"Giao hàng nhanh, đặt hôm qua hôm nay nhận được hàng ? siêu bất ngờ. Sách ổn không có bất cứ hư hại nào. Nếu được bao bìa nữa thì perfect ạ :))))"
416,"Giao hàng khá nhanh, nhưng sách ko có bao bọc gì hết, trầy hết trơn.:((("
417,Thích. Đào sâu tâm lý đa chiều. Rất thú vị
418,"sách giao đủ số lượng
nma đóng gói rất sơ sài, không có bọc chống sốc nào cả "
419,"Mình thấy cách đóng hộp sơ sài quá
shipper giao hàng nhanh. Giấy in sách sịn, tốt trong tầm giá.Mong học đc nhiều điều từ sách"
420,"Giao hàng nhanh. Đóng gói sơ sài. Sách cũ, có dấu người đọc gấp rồi."
421,Bìa sách bị nhăn với bị lỗ gì í mình không hài lòng lắm
422,Tem ở sau sách. Để thì xấu gỡ ra còn xấu hơn.
423,"bảo quản tệ, ko bọc mà chỉ bỏ thẳng vô hộp để giao, bìa cũ, mốp sách"
424,Tại sao tôi viết xong đánh giá và bấm gửi đánh giá thì mất tiêu nó chỉ hiện phần sao thôi
425,bị bóc seal :))) hơi thất vọng
426, mới mấy trang đầu mà lỗi chính tả vầy là chớt rồi
427,Sách ship tới cũ mèm. Có 3 trang sách bị gấp. Rất là khó chịu
428,Mình cảm thấy không hay lắm nhưng chắc có lẽ do đọc lần đầu. Cần biết rõ chắc cần đọc 5-6 lần nữa qá
429,mình góp ý là sản phẩm khá đẹp. giao hàng đúng với lịch. nếu lần sau shop bọc sản phầm chắc chắn và sách có màng co bảo vệ ẩm và bụi bẩn thì tốt hơn nhiều
430,"Bìa sách nhìn khá cũ, xước, bụi bặm."
431,"VẬN CHUYỂN .....,,,,,,,,,"
432,"bìa hơi dơ 1 xíu, còn chất lượng giấy bên trong vẫn đẹp và ổn"
433,Gói hàng quá xơ xài. May sách k bị trầy xước nhưng đổi lại đc cái giao hàng nhanh. Cho shop 4 sao thôi nhé
434,"giao hàng nhanh , đóng gói để trầy xước hỏng hết sạch "
435,nó cứ sao sao í mks nghĩ nó dầy lắm mỏng bé lần mua sách ko ưng lắm
436,"Nội dung hấp dẫn,"
437,"Sách nhỏ gọn tiện mang theo đọc bên người. Nội dung khá ổn thôi, chưa ứng dụng thực tế nhiều, đa số đều là nghiên cứu, quan điểm chủ quan"
438,"bên ngoài bìa sách ko được mới lắm nhưng bên trong thì còn nguyên 
còn nội dung thì mk chưa đọc
nói chung giao hàg nhah gọn"
439,"về bìa sách và chữ viết tốt.
cũng khá thú vị."
440,Sách khá cũ. K có lớp kiếng nên bìa bị xước và dính keo khá nhiều
441,"sách hay nhưng không có bọc kỹ , và hộp thì bị bóp méo , ngoài cái đó ra thì đều ok , khuyên mng nên mua cuốn này , đọc hay lắm , rất ý nghĩa lun"
442,vì ko có bao sách nên bìa bị xước ạ TT
443,Nội dung thì không vấn đề gì nhưng chất lượng giấy thì quá kém .
444,"ngắn gọn, trọng tâm nhưng chất lượng ship hơi kém"
445,Tạm. Hơi nhiều nội dung thừa. Quá nhiều trang trắng để điền tóm ý sau mỗi chương
446,sách hơi bị sước và còn k được bọc gì ngoài mỗi hộp bên ngoài
447,"Sách phân tích lý thuyết, khái niệm nhiều hơn là phương pháp."
448,"sách ok nhé.
kích thước vừa phải"
449,"sách rách, hnay khui mới thấy 2 trang đầu nó rớt ra luôn"
450,Nội dung phần đầu hơi rắc rối và khó nhớ. Nhưng về sau thì hay
451,"giao nhanh 
nhưng đóng gói sơ sài chỉ bỏ sách vào hộp giấy rồi quấn băng keo gửi đi nên sách bị trầy mất màu ở nhiều chỗ"
452,"Ai muốn rèn tư duy phản biện thì ko nên mua, chả có lý thuyết hay thực hành j về tư duy phản biện cả, nói j mênh mong ko ăn j vô tựa sách. Đọc xong thất vọng"
453,shipper làm vc k chuyên nghiệp
454,"Sách hơi cũ, bọc sách không được kĩ , bìa không mới lắm .Giao hàng nhanh ."
455,"Alo shop, mình đặt 1 cuốn thôi sao giao tới 2 cuốn làm mình phải trả tiền 2 lần luôn? Shop xử lý giúp mình?"
456,đọc xong chửi nhau ko ngán ai
457,"Nội dung thiên về các lý thuyết khoa học của não bộ, nội dung sách không rõ ràng như bìa sách đưa ra, nên đọc xong thấy hơi bị bơi, ko đưa ra kỹ năng giúp tư duy phản biện"
458,Sách in đẹp mỗi tội k đc bọc nên bìa sách hơi bị xước
459,"Quyển Tư Duy Phản biện do dịch giả Mai rất tệ. Dịch không thoát nghĩa, đọc câu cú mệt não vô cùng. Cần chỉnh sửa lại."
460,"Sách không bọc, dễ bị móp"
461,"quyển này mình thấy không phải rèn luyện tư duy phản diện mà là định nghĩa và phân tách, nhìn nhận thì đúng hơn, giá khá cao so mới nội dung"
462,Sách không đến nổi xuất sắc
463,"Sách nội dung hơi trừu tượng, chắc giành cho ai thích khoa học nghiên cứu về não bộ"
464,Sách bị thiếu trang ở phần cuối
465,Sách k mới nhưng cũng k đến nỗi xấu quá
466,nhân viên giao hàng có thái độ phục vụ không tốt yếu kém
467,mặt sách xước
468,gia qua cao. đoc cuôn Lam CHu cua Robert Greene đây đu hơn. hay hơn nhiêu
469,sách hơi khó đọc nhé mọi người
470,Sách không có ý tưởng gì. Viết kiểu bôi ra chữ cho đủ.
471,gói k cẩn thận méo quăn hết sách
472,"Sách có 204 trang mà để giá bìa cao quá, Tiki vận chuyển nhanh."
473,"Sách như sách cũ, chỉ còn bị bung ra."
474,sách hay nhưng gói bọc không cẩn thận. mong lần sau sẽ cải thiện chất lượng phục vụ
475,"đóng gói ko kỹ, nhìn cái hộp nát bét hên là sách ko sao, hơi vẹo 1 tí"
476,"giao hàng chậm, thái độ dịch vụ như qq. Nhưng chất lượng sách ok"
477,Sách giao về lúc nào giấy cũng bị uốn cong rất khó chịu
478,không có bookcare gì nên sách bị xước với móp
479,"Đọc cả cuốn sách không thấy phương pháp rèn luyện ở đâu luôn, chỉ thấy lý thuyết k à"
480,Hơi khó hiểu. Chắc do mình đọc kiểu dịch lại không quen.
481,nội dung còn chưa đủ để đánh thức tư duy phản biện cảm ơn nhà sách
482,trừ 1 sao vì gói hàng không chống sốc
483,Không như bìa sách . Viết không có nội hàm và những giải pháp cho bìa sách
484,Nội dung không theo hướng rèn luyện như tiêu đề
485,"Giao hàng quá chậm, đặt từ 119 hẹn 159 giao hàng mà 199 mới nhận đc"
486,"Nội dung quá ít, ko rõ ràng. Thêm vào quá nhiều trang trắng."
487,"giao hàng ko vấn đề gì, chất lượng sách cũng tốt, nhưng nội dung sách ko hay lắm"
488,"Sách dở, giấy dổm dễ sợ.?"
489,"Sách k có bọc bên ngoài nên bìa bị trầy xước, may bên trong k sao."
490,"Sách bị trày rất nhiều, dập góc, đóng gói vô cùng ẩu."
491,chưa đọc nên không biết gì để đánh giá!
492,Cũng dk
493,Trừ do dodng gói
494,"nội dung ko hay ko phù hợp với xã hội, chỉ dành cho chuyên ngành"
495,"sách bị xước 
không dc bọc kỹ"
496,"Theo quảng cáo trên face, đọc vài ý rất hay, cầm trên tay chán hẳn"
497,"nửa đầu sách viết quá lan man , nửa cuối chưa muốn đọc"
498,"Nội dung không sâu, hời hợt. Dịch thuật có sạn"
499,Sách  ko bọc ninong x 4 sao
500,"Ngắn gọn,súc tích. Giao hàng nhanh"
501,sách bị xước quá nhìu:(((
502,"Sách không kít bao, nhìn hơi cũ"
503,Sách viết lang man không hiểu được
504,"không có gì mới, chỉ lặp lại những thứ đã có người khác viết."
505,Sách khá là mỏng. Nội dung không đặc sắc lắm.
506,"Sách hay, giao hàng nhanh, cảm ơn shop"
507,giáo hàng nhanh
508,sp đóng gói không cẩn thận.
509,jejwn
510,"Bìa sách dơ và bị rách, không hề có cover bao sách lại"
511,"sách thì đọc tới đâu rách tới đó.
Nội dung rời rạc, ko như cái tựa đề"
512,giao hàng quá chậm. hẹn tới hẹn lui
513,ok nhưng đóng gói hới. sơ xài
514,vận chuyển cả tháng mới có sách
515,"sách in ko đẹp, in bị nghiêng"
516,"Nội dung cũng được, không quá chuyên sâu. Ai cần nghiên cứu nhiều hơn nên tìm quyển khác."
517,"Nội dung bình thường, không có gì đặc sắc lắm."
518,"Sách hết sức bình thường, không có j ấn tượng"
519,"Nội dung bình thường, giao hàng lâu"
520,Nội dung mình thấy lang mang lắm
521,"nội dung không chi tiết, chung chung"
522,"bìa sách của m bị bẩn, trầy xước."
523,rất hài lòng . sách hay
524,"Hài lòng.        ,,,,,,,,,,,,,,,,,,,,"
525,"sách không hay, nhưng đc cái đẹp"
526,chưa được như mong đợi...
527,Sách khá hữu ít.
528,thất vọng về sản phẩm cảm giác như bị 
529,"sách đọc hơi khó hiểu, ý chung chung"
530,chất lượng giấy không tốt như mong đợi
531,Không phù hợp với bản thân
532,Hơi khó hiểu quá .........
533,nội dung ko quá xuất sắc
534,ok. và rất nhiều thứ khác sách hướng dẫn rõ ràng
535,Sách bị xước.............
536,vận chuyển lâu
537,Sách hơi cũ và bị hỏng gáy
538,đọc quá tệ. đọc như văn xuôi
539,Quyển này đọc tạm được chứ không định hướng tư duy như tên sách
540,Sách ok
541,sản phẩm ok ???????
542,Góc sách bị lỗi
543,cho hỏi tại sao sách chưa dùng mà đã rách vậy
544,Sách trầy nhiều
545,"Sách hay,giao hàng nhanh!"
546,"ship nhanh, gói hàng cẩn thận, so good !"
547,"sách viết logic, hay."
548,chất lượng sách khá là ổn đóa. giao hàng nhanh
